@relation train_data_smooth_oneColumn

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute AccX21 numeric
@attribute AccY21 numeric
@attribute AccZ21 numeric
@attribute GyrX21 numeric
@attribute GyrY21 numeric
@attribute GyrZ21 numeric
@attribute AccX22 numeric
@attribute AccY22 numeric
@attribute AccZ22 numeric
@attribute GyrX22 numeric
@attribute GyrY22 numeric
@attribute GyrZ22 numeric
@attribute AccX23 numeric
@attribute AccY23 numeric
@attribute AccZ23 numeric
@attribute GyrX23 numeric
@attribute GyrY23 numeric
@attribute GyrZ23 numeric
@attribute AccX24 numeric
@attribute AccY24 numeric
@attribute AccZ24 numeric
@attribute GyrX24 numeric
@attribute GyrY24 numeric
@attribute GyrZ24 numeric
@attribute AccX25 numeric
@attribute AccY25 numeric
@attribute AccZ25 numeric
@attribute GyrX25 numeric
@attribute GyrY25 numeric
@attribute GyrZ25 numeric
@attribute AccX26 numeric
@attribute AccY26 numeric
@attribute AccZ26 numeric
@attribute GyrX26 numeric
@attribute GyrY26 numeric
@attribute GyrZ26 numeric
@attribute AccX27 numeric
@attribute AccY27 numeric
@attribute AccZ27 numeric
@attribute GyrX27 numeric
@attribute GyrY27 numeric
@attribute GyrZ27 numeric
@attribute AccX28 numeric
@attribute AccY28 numeric
@attribute AccZ28 numeric
@attribute GyrX28 numeric
@attribute GyrY28 numeric
@attribute GyrZ28 numeric
@attribute AccX29 numeric
@attribute AccY29 numeric
@attribute AccZ29 numeric
@attribute GyrX29 numeric
@attribute GyrY29 numeric
@attribute GyrZ29 numeric
@attribute AccX30 numeric
@attribute AccY30 numeric
@attribute AccZ30 numeric
@attribute GyrX30 numeric
@attribute GyrY30 numeric
@attribute GyrZ30 numeric
@attribute Label {down,up,left,right,rotate_left,rotate_right}

@data
-607,33,659,-122804,-644268,22012,-552,-20,765,69391,-95976,38597,-273,-38,431,11098,-14777,2418,-185,-18,333,-3780,14573,2347,-117,-17,227,-6158,40548,2268,53,-5,31,24171,185890,-171,178,21,-203,-23841,94183,-11646,150,36,-192,-695,51268,-1732,146,16,-239,8293,19366,-3207,115,15,-218,4390,-36414,-2390,66,-3,-152,866,-53500,-4378,40,-14,-93,-3524,-53914,-4048,14,-12,-58,-6329,-42195,232,2,-5,-17,-4451,-29500,1086,8,-1,0,2061,-3329,12,3,3,-3,-817,-3548,744,2,2,-7,-671,-1549,427,1,-3,0,317,-146,183,-5,3,5,-524,-1744,610,-9,3,3,-573,-878,98,4,-5,2,-122,293,-927,-1,-2,3,-49,427,-207,-1,3,-3,-49,792,-183,-1,2,-5,-232,536,-500,4,-2,-4,49,488,-561,-2,-1,-6,402,329,98,2,-1,0,256,-842,208,2,-2,4,-195,-890,244,5,-1,-7,-634,85,536,-4,2,-3,-293,268,878,rotate_left
-623,144,793,-83719,-570243,18048,-517,-13,610,305,-258110,25609,-345,-15,459,18049,-51504,5691,-300,12,317,4573,7012,6600,-153,-20,259,-1402,34841,-3110,12,-24,20,17061,192756,-2159,166,11,-120,5659,177939,-10451,188,17,-245,-2549,95951,-4695,246,-13,-261,2219,19171,-7475,157,9,-264,1610,-33061,2378,116,-14,-184,500,-78695,-1756,39,-12,-135,-5659,-74390,427,16,-11,-36,-8256,-66012,1670,-7,-3,0,-5500,-25366,2097,-5,9,-3,415,-2024,536,-5,4,1,49,-317,-146,-4,1,4,866,-329,-792,5,-5,-8,1304,1939,-1475,3,-1,-3,-854,-1585,-219,1,-4,7,-378,-1427,159,-1,-4,-6,-1086,-195,585,4,-2,-2,-634,-171,427,-1,3,9,-756,-1415,829,0,3,5,658,1159,73,2,0,-4,-49,488,-268,1,0,7,695,-244,-451,-4,3,1,-37,-451,-49,0,-5,-3,329,415,-805,-2,-2,3,890,1366,-195,-4,1,-2,97,622,134,rotate_left
-718,174,497,-151463,-744878,47500,-588,-4,803,71342,-141433,33171,-363,-15,480,16037,-19147,5224,-216,-17,350,-3140,20930,3445,-127,-9,237,-5207,52561,1793,39,-15,72,30171,221280,-8427,207,10,-279,-23756,140365,-21122,213,-3,-273,1695,47475,-7427,173,4,-290,366,-10159,-2146,126,0,-234,6670,-48329,-1451,100,-28,-187,-1012,-72219,488,31,-13,-51,-5061,-84926,8500,6,5,-17,-11098,-36353,4732,2,1,5,2378,-6195,-402,1,4,-7,-1463,-4329,-49,1,4,12,1183,-134,-1475,-1,2,5,305,1012,-634,-1,1,-7,-232,927,-634,-2,2,-4,-207,-110,-378,0,-1,8,780,-305,-219,4,-1,2,-390,0,49,-2,-1,2,-159,268,-195,-1,-3,7,-122,-561,24,-1,1,5,122,24,0,0,0,-11,-586,1024,-293,0,-1,-6,512,-49,-427,1,1,-5,122,-427,85,2,3,-2,268,-49,98,2,0,-4,-219,-512,-24,3,-2,6,122,-732,-244,rotate_left
-594,270,731,-120731,-503231,24329,-267,-23,469,-48354,-342957,31677,-219,-10,546,28882,-57825,7012,-283,29,330,1921,7074,8704,-146,-5,252,-439,44707,207,21,-32,32,25036,170707,366,61,34,-60,26841,207158,-9476,117,27,-278,-7281,85476,-5134,234,-15,-261,-2756,13146,-7195,155,14,-245,-1012,-40512,805,94,-7,-165,-4073,-71219,-2159,49,-9,-117,-7963,-69597,-2122,7,-3,-36,-10561,-50658,2280,-6,6,10,2073,-17232,-171,-4,5,8,1549,-3512,-1147,4,3,0,2866,1415,-2744,-3,-2,-1,305,-98,-805,4,-2,-2,805,268,-1231,-1,-2,-3,-464,-647,610,-3,-1,-6,-281,-671,256,3,-6,2,585,-74,-207,0,1,-1,85,134,98,2,3,-2,-463,-73,268,0,2,1,-939,-598,49,-5,6,0,-439,36,378,-3,3,-7,-475,341,244,-3,1,-3,-341,232,-12,3,-2,-2,561,585,-463,1,-2,-8,793,-183,-341,5,-8,8,1085,-488,-378,rotate_left
-680,202,578,-99024,-596402,-33658,-466,-55,713,8781,-268811,20122,-283,-45,439,6199,-41484,-3130,-295,1,317,366,7103,6342,-177,-24,240,-5659,23097,317,2,-40,86,19231,185463,12427,139,20,-134,-195,177609,-5975,154,33,-227,1244,75292,1708,236,-9,-250,4378,25805,-6097,179,17,-254,6939,-7622,49,133,-5,-215,-1195,-61597,-3988,39,3,-166,-4610,-68378,-549,12,-7,-40,-5256,-48500,854,-5,6,-15,-6500,-30219,1817,-9,6,4,-2768,-14902,-329,-5,7,2,122,-4183,-1768,7,-3,4,0,-1000,-2195,3,-4,-9,-561,-1000,-902,4,-4,0,1768,671,-622,-4,2,-3,317,-86,878,1,-9,0,805,73,183,-5,-2,-2,524,-451,707,-2,2,-3,-24,-85,171,-3,2,-4,-622,-915,-85,9,-8,1,573,305,-890,5,1,-6,-61,671,220,3,3,-5,512,671,390,-6,0,2,378,-536,512,-3,0,-3,12,-451,-110,-4,1,3,207,-268,-232,rotate_left
-848,230,725,-92134,-656158,30731,-547,-32,802,28232,-252165,34176,-336,-15,452,10752,-34878,4471,-277,12,335,-1311,12546,5518,-147,-6,251,-1719,50902,256,63,-32,33,20402,208122,-1159,182,26,-214,-6024,175915,-13085,186,12,-244,-1622,66793,-3658,218,-11,-288,4110,15561,-4805,145,2,-281,1610,-39914,-183,105,-17,-200,-4768,-78414,-3317,33,-13,-130,-6792,-75731,707,10,1,-51,-3512,-44024,1585,6,-1,3,-1646,-23939,73,0,1,7,-1024,-11963,280,3,-2,-1,2463,1951,-1573,-6,1,2,585,-293,-280,-2,-3,8,-1512,-1658,-939,-6,-1,-3,-2012,-1597,-232,2,-1,-1,354,1512,-719,0,3,2,-256,-293,-73,10,-5,-2,658,1183,-451,5,-3,-5,488,-280,1061,2,1,-7,414,-98,1207,-3,1,5,829,-1122,1073,-8,2,1,743,-403,804,-9,3,1,292,-171,195,-1,-1,0,-256,24,-536,0,3,6,110,159,-475,3,2,-3,-488,805,-353,rotate_left
-583,150,917,-57195,-615365,-30487,-548,-48,819,6677,-264787,17439,-361,-35,494,6158,-49126,-2114,-311,3,343,-122,-7836,4954,-228,-7,295,-2964,16975,1951,-33,-36,73,6305,192195,7671,134,39,-156,-244,196158,-3585,180,38,-221,2439,107073,-780,267,-11,-241,3476,35707,-7012,231,7,-268,2232,-7976,-1366,156,6,-223,4268,-69110,-573,85,-16,-136,-2268,-89402,-2537,34,-12,-45,-6268,-77195,2549,-14,10,1,-3012,-28951,2903,-5,7,4,317,-9634,-561,-4,3,8,1573,354,-1073,2,-3,2,-256,-403,-658,2,-7,-3,610,1305,-378,-3,-4,1,195,524,427,6,-10,-11,475,1598,37,3,-4,-12,-439,-85,207,-3,1,-10,-208,-49,634,-1,4,-6,-927,-1414,219,-3,4,-11,-158,-1073,-354,-3,4,9,646,-1097,-268,-6,3,-4,-12,-536,-256,5,-5,-7,49,488,-1036,1,-1,4,341,-219,-488,2,-1,-10,-707,-231,183,-1,0,-13,-707,-524,207,rotate_left
-886,53,-674,24512,558536,35243,-601,28,-467,-11006,166768,32987,-451,25,-312,-6992,50366,15752,-345,19,-234,-2485,16799,5976,-274,7,-179,280,6732,354,-104,-7,-50,-4683,-109683,-7780,-26,-1,6,5134,-69865,-13256,-21,3,-1,6231,-39938,-10902,31,8,-11,3232,-57377,-1866,182,-18,42,-2390,-100390,3732,204,12,84,-3061,-84878,7939,226,12,191,232,-83500,7390,304,-1,278,-2707,-58219,5878,231,4,297,2659,56183,-4598,68,40,208,7646,110109,-3049,72,6,148,4585,88951,-6451,47,-4,41,707,92341,-8366,-28,5,-46,1183,74134,-4158,11,-7,-69,-6012,-12000,1829,19,-9,-30,-5646,-14854,-1573,-2,-2,-17,-2999,-5256,-597,-14,2,-14,-1878,-4098,695,13,-3,-15,-951,-4939,-134,5,3,7,1622,207,110,11,-3,-9,-232,-671,1158,-6,6,1,1122,634,2183,-12,3,-9,341,1110,2049,-17,9,-5,1036,244,366,-8,5,0,1597,561,-610,-15,9,-1,1000,-537,-866,rotate_right
-683,-56,-503,89329,646036,18658,-673,-34,-542,-12744,209451,46920,-469,-28,-363,-10163,42459,20223,-357,-21,-275,-3445,15122,6204,-280,-19,-213,463,5159,939,-129,-13,-112,-16366,-130341,-4914,-27,11,-29,5024,-93073,-20170,85,3,16,10829,-81158,-9743,151,-8,51,1854,-100512,-3146,279,27,184,-7622,-130292,18025,251,50,305,7561,-50573,7915,284,15,293,3439,16025,-1305,198,17,243,-1451,69524,-3976,132,31,196,2256,101598,-2451,0,-3,61,7549,132878,-19573,17,-18,-89,-12573,52073,-5439,18,-10,-39,-5232,-6817,3707,-3,4,-31,-3927,-12171,2549,1,-1,-25,-3073,-13671,1878,-1,2,-27,-707,-6354,1073,-1,-1,10,3561,232,-829,-3,3,-5,720,378,-634,-1,-2,-4,159,-1731,-561,7,2,3,915,195,-829,7,-2,1,-281,-1402,-49,-3,-1,-13,-1122,-1341,731,-3,3,4,683,-1280,573,3,10,2,-73,-683,768,-9,2,15,305,415,220,-13,3,-14,-549,2537,-512,rotate_right
-1523,21,-526,65000,885304,20243,-633,-78,-567,-21677,134482,33414,-436,-6,-289,1850,16829,14288,-333,-20,-267,-2622,6220,5259,-261,-16,-202,-695,1086,1878,33,-29,-129,-13537,-178280,-4183,34,8,29,11988,-70878,-14926,20,-20,-83,-1232,-42707,-7097,178,6,69,902,-108853,5220,251,25,147,-4878,-115499,19219,272,45,283,5207,-68536,12463,211,45,243,2085,5293,2329,243,36,290,3659,29951,-2597,90,19,194,4573,101256,-9171,2,2,93,8354,121085,-22231,6,-14,-22,-3683,70829,-13122,27,-24,-22,-3500,12390,-1976,-1,1,13,-1512,-1354,2683,6,-3,-24,-3219,-402,720,12,-3,-6,-1842,-9658,2354,-7,1,0,-110,-2683,1964,-25,16,14,-732,-2988,2488,-4,-6,-12,-1244,1866,-1292,1,2,5,683,378,-1219,5,-2,0,-73,585,-866,6,4,8,-293,-976,-329,10,-7,-9,-1000,122,-402,2,0,-1,-330,268,598,-11,0,-2,-451,671,1012,-11,4,-1,-195,-36,110,rotate_right
-956,-42,-762,90487,748963,-12987,-657,-46,-604,-11250,159512,42104,-492,-10,-379,-6016,41565,21423,-349,-32,-302,-6326,12058,6997,-276,-29,-240,-3464,2964,1586,-77,-20,-96,-19793,-153926,1549,-2,-21,-24,5085,-86658,-18865,99,-11,2,7402,-100804,-7548,271,-14,108,231,-129060,2195,276,44,204,4170,-71170,11732,280,33,251,6622,-18366,3354,269,26,258,36,17305,2817,195,8,206,-2768,75768,-5658,-2,48,146,9878,123524,-9707,4,-18,13,-37,68488,-15316,-7,-3,-5,-3829,26744,-5243,17,-8,-25,-915,13939,-4743,22,-8,-3,-878,2024,-329,31,-27,-30,-4695,-3134,1573,1,-16,-3,-500,-1451,3110,7,-3,-23,-524,-5573,3744,-18,-11,26,951,-8390,4792,-33,7,-10,-1817,1073,1390,-12,14,5,-73,-1805,-1695,27,-14,-10,-720,3817,-4866,2,-13,-2,-829,2378,-256,10,20,-18,-1439,-1536,-110,28,-10,8,1256,-2024,-536,-2,-8,-10,-659,-658,3512,-29,16,7,366,-2183,4280,rotate_right
-1079,21,-619,73780,795304,-19939,-720,-21,-566,-12714,168842,31951,-459,18,-290,-3679,30407,13496,-347,-10,-255,-5854,9421,3979,-261,-14,-212,-2073,549,842,-48,-28,-101,-13927,-162207,2061,30,5,18,7366,-78658,-14561,49,-22,-45,1280,-57780,-6585,205,-11,41,280,-105463,6110,218,24,128,-963,-97390,18451,266,38,224,1402,-64537,12866,267,30,240,2134,-19976,5841,217,17,276,6353,36243,-1634,67,43,194,5451,98316,-11097,53,12,130,6402,100280,-22682,14,-15,28,-1086,72194,-14512,-7,-5,-7,-3195,36536,-5658,19,1,-45,-5598,3524,-719,17,-22,-10,-1073,-1049,854,-13,0,-24,-3573,-6085,4512,1,6,4,-1244,-7841,3171,5,-12,-2,-1646,-5305,1829,-20,12,10,-427,-1134,2207,-19,8,-2,-512,232,549,1,-3,4,305,708,-1963,-4,7,0,561,2330,-1366,5,1,9,841,-597,-1146,18,-4,9,451,634,-1476,20,-5,6,244,707,159,-4,-4,-4,574,2780,1768,rotate_right
-987,34,-281,51341,943658,-25121,-713,-104,-688,-46677,209269,27318,-466,-50,-384,-8090,34472,9980,-324,-42,-288,-2119,13171,336,-256,-35,-239,7195,6354,-5268,-114,-20,-178,-5122,-189085,1756,-22,47,61,22012,-90755,-16463,48,8,-8,2451,-71609,-13292,198,23,62,-4329,-119999,5220,207,44,149,-10451,-98926,18500,312,22,205,-5524,-57244,8720,305,4,218,-1780,-15915,5512,234,25,230,3220,48475,1939,78,7,166,6220,105658,-9817,66,-14,99,5256,91329,-17342,18,-19,36,537,54719,-7317,16,-12,1,-1329,21975,-1403,7,-3,17,-817,366,4487,-7,5,16,-73,2988,3719,-22,2,-14,-3049,2476,4146,-19,8,-26,-1207,5536,305,5,2,-12,-1329,-1110,-622,0,0,-12,-646,841,-329,2,-8,-34,-1244,1012,-1098,17,-1,-6,1378,-2037,-2061,13,0,25,1671,-4512,146,-14,-7,-7,159,2402,927,-3,-7,-11,488,805,-634,0,7,20,1341,-2244,-98,-5,-1,-2,-1427,-744,646,rotate_right
-1031,-104,-405,177317,935304,-39207,-878,11,-473,2013,158323,72043,-486,-4,-322,-9166,46281,20671,-385,-39,-274,-10183,18400,10778,-343,-41,-204,-4134,6427,5281,-129,-15,-144,-34890,-192292,6317,54,-37,-36,4366,-85219,-34573,64,-34,1,9890,-101865,-12463,200,15,66,7719,-111353,878,314,29,97,-3732,-111414,14878,338,36,209,-1976,-78451,20658,261,63,295,3110,-17317,18512,212,57,233,4000,91073,-5305,118,26,195,4158,100098,-10927,38,15,130,7597,109719,-21085,-10,2,29,2329,83854,-19683,32,-26,-55,-8842,40183,-13268,13,-16,-26,-7878,-13110,4353,-11,-7,-34,-3708,-2122,1244,-6,0,-15,1914,2695,-1756,11,-2,-12,-1232,878,109,9,-5,-16,512,-1317,427,4,-6,-18,-49,-3634,841,-2,-2,-6,378,-1561,232,0,-2,-3,-842,-7390,2659,-7,-1,1,671,-830,512,2,0,8,475,439,12,2,2,6,-158,268,207,2,-2,-2,49,780,49,-9,1,-6,231,317,182,rotate_right
-1319,48,-684,85853,747987,-16707,-637,-54,-543,-38964,131037,35488,-430,-44,-341,-20630,35996,12764,-321,-68,-291,-8811,5549,5122,-267,-44,-226,-305,-427,1378,0,-53,-87,-16098,-152780,2708,13,-15,4,18475,-58756,-14902,0,-1,-7,14134,-26097,-8158,34,10,0,3427,-35805,-6487,150,3,39,-5195,-87780,8488,266,7,94,-15500,-118914,36585,235,45,193,3866,-19390,3756,268,24,185,-3658,-22439,4280,226,49,230,5963,20573,3439,132,36,195,8890,87097,-12451,19,31,132,16866,121646,-36744,24,-14,25,-5634,24207,-3134,-2,0,28,2768,27329,-3573,0,-8,6,-2268,10902,-366,-15,5,-10,-3561,2000,2646,-13,5,-5,-2609,964,415,-2,1,-3,-1232,1768,-402,7,-1,4,-707,-427,73,3,1,-2,-366,171,439,5,-1,0,-61,-451,671,2,2,4,-1,-1232,598,-8,5,-2,-13,-171,671,-3,9,-2,-13,-1317,476,5,4,7,585,-1586,-597,3,2,9,-159,-1061,220,rotate_right
-1324,-96,-631,57682,891097,-68597,-747,-35,-562,-15519,150275,36220,-416,-38,-316,-2460,43395,4146,-364,-20,-268,-2866,21510,2104,-308,-26,-214,-1927,7866,3768,-45,-18,-89,-13439,-175756,15427,-11,-20,7,6756,-66817,-15683,-59,-18,-62,3719,-63939,-5329,88,-25,-12,9121,-102804,-8268,274,40,156,-5744,-137609,13781,296,43,214,36,-66817,5171,308,37,243,-2220,-21049,1976,311,47,267,-2635,39219,-939,207,43,221,-6037,87731,3525,16,-19,77,11743,137573,-19195,26,-20,-15,597,74390,-11866,19,-17,-35,2219,34500,-4305,-12,2,-22,195,-61,4341,-4,4,16,-866,-2585,3439,27,-1,-52,-7049,-3146,-622,-4,-10,-7,939,-6061,3134,-18,-4,-7,1170,-7146,3915,-10,-3,16,3182,-2524,1134,-20,7,-29,36,2232,-1719,3,5,0,2122,-622,-2390,12,-8,-6,-61,146,-1915,-9,17,-17,-2024,4000,-1415,29,0,-17,-976,1024,-3146,27,-32,-12,-1256,707,-98,-22,-8,5,134,-3488,4329,rotate_right
-670,-117,-483,123475,754878,-66707,-744,-26,-528,27256,264055,35153,-467,-22,-263,3720,57419,21037,-382,-18,-208,-2561,25930,6113,-303,-19,-143,-585,7659,3939,-201,4,-58,-26365,-149524,17402,-41,-16,44,-11488,-108048,-13146,-32,-6,-27,-1963,-44829,-13695,30,-16,-27,6158,-65439,-1659,107,-15,-58,4427,-67097,-4390,206,11,-19,4500,-84841,4866,284,38,59,3269,-78756,10244,313,19,161,4086,-64659,7841,282,43,237,5171,5353,-3439,210,41,219,232,49573,-5061,140,15,197,2768,82182,-11866,90,-16,141,2585,79573,-14073,14,0,69,732,81122,-8232,-1,-17,-41,-9695,42488,-256,-13,-2,-6,-2342,16244,2975,2,-12,-10,-4122,5683,427,-25,-1,-35,-5439,2951,2158,-4,-3,-44,-4561,-4451,1049,8,0,0,281,-6073,1000,0,-7,-10,-1280,-6317,2402,-12,-2,-13,-1378,-4487,1122,0,0,7,1049,-1926,-1573,9,-2,7,329,-2414,-2061,6,-4,1,988,2903,-2414,16,-6,-1,269,-512,-878,rotate_right
-1089,0,-496,17256,688414,-14024,-734,-61,-611,-33323,205915,12378,-502,-32,-311,-7602,35894,10122,-352,-27,-207,-2714,12058,2591,-287,-17,-170,-1366,4439,2451,-79,-25,-78,-4378,-135487,4671,-37,6,58,11366,-79024,-1317,-25,-7,-10,2268,-21341,-3378,-53,1,-29,2829,-14805,-2793,-35,-9,-54,305,-37329,-2805,51,-4,-38,2561,-52439,-6878,217,-21,51,3512,-88573,-2402,276,22,150,-1744,-79585,15646,306,29,195,-2597,-47915,11671,315,41,263,2683,5073,3902,255,42,256,-378,41487,4939,126,47,173,-841,85243,-2622,60,-9,56,4622,91341,-22012,30,-7,15,2452,56829,-9280,-14,9,-27,-1133,28756,1781,-31,10,-20,-280,10829,3329,-21,4,-46,-2146,3854,1366,-17,13,-17,-305,-7634,3000,-9,14,0,878,-5988,-463,19,-1,10,-61,-3622,-3683,21,-10,-6,-964,-1317,-3036,0,8,1,1036,-2110,1195,-7,27,22,1073,-4902,2683,-10,-2,-1,-512,2073,-122,-11,-8,-7,366,1951,-1878,rotate_right
-662,-44,-529,48536,605609,-13719,-732,-8,-611,-10945,247683,12805,-463,-36,-300,223,51382,10406,-376,-20,-226,579,25671,5396,-314,-24,-197,-4000,9549,5207,-186,-23,-99,-14159,-116743,7890,-4,-31,48,1487,-99609,-2061,-12,-8,-14,-1366,-34585,-4817,-6,-18,-48,-720,-34804,-3426,60,-3,-32,9365,-45170,-4328,126,4,-15,11024,-63573,-280,176,26,-6,3866,-84890,7683,264,20,113,4292,-89109,6086,274,49,227,2707,-62975,8354,249,40,255,-4341,23293,-1756,199,28,243,-6768,60622,-7500,126,9,237,-378,87426,-10732,28,9,103,-2756,98560,-7719,35,-14,32,-3183,80487,-8963,6,-9,-10,-2683,17585,817,3,-14,-16,-1719,817,2610,-13,2,-20,134,1658,1122,-5,7,0,-1292,-5134,1829,-1,-1,-26,61,-3414,-561,6,-14,-9,390,-3256,134,-13,15,6,1183,-98,-98,11,-6,-6,-1378,-378,-2561,11,-7,-16,134,1927,-2695,-3,-3,7,268,902,427,-1,4,-4,256,-549,-415,rotate_right
-1223,20,-613,116158,710975,7073,-711,-56,-536,-12531,148384,63018,-617,-15,-351,-27561,56951,34756,-364,-57,-265,-10412,15031,8948,-309,-35,-176,1366,3708,3561,-87,-47,-84,-23256,-141841,1647,-43,-10,13,6463,-62792,-24085,49,-28,14,20244,-41536,-23914,7,4,2,13756,-45585,-8634,76,7,-43,2732,-63134,-2598,236,6,17,-3488,-93134,6427,307,13,79,-7378,-93524,17305,307,41,155,-85,-48122,15000,280,49,193,-4536,-5183,10475,216,40,241,1963,50451,1573,90,45,188,4488,90329,-8963,19,27,139,7793,93683,-17890,9,7,49,-2378,54243,-11488,4,-3,26,-231,39195,-8866,17,-9,-20,-5366,11597,-2756,8,-5,8,-414,2805,-73,-6,0,-13,-1402,4024,183,4,-7,-8,-1158,1451,171,0,-3,-11,-695,0,293,-5,0,-3,-207,-2268,878,-6,-1,-8,-37,-305,232,4,-3,0,158,-1341,256,-2,-3,-1,-378,-97,390,-3,2,2,195,-158,890,3,2,1,-390,-378,646,rotate_right
-697,-69,-478,105000,787317,-83475,-724,-100,-664,1372,256525,18689,-510,-8,-308,-2175,46301,21646,-337,-14,-229,-244,13110,5899,-300,-35,-203,-817,2842,2659,-173,-10,-120,-21975,-157780,18342,0,11,41,-854,-106536,-7731,-11,-16,-38,3183,-37292,-13365,12,-20,-3,-3146,-58036,-7158,218,-15,0,-21402,-109341,8757,268,-17,71,-13951,-110121,34927,270,23,176,6024,-50939,18573,309,21,211,4585,-20427,8964,247,41,194,7707,27402,9098,88,57,228,28353,103658,-11573,40,47,176,18707,106524,-35536,18,13,71,-3561,53695,-17427,-3,8,39,-3793,32366,-9036,6,-6,1,-4561,21963,-7902,-14,-3,-13,-4659,8963,-2183,-6,-3,-33,-3756,6488,-2597,0,-6,-17,-1586,3512,-3134,15,-10,-27,-2061,-1768,-1219,8,-4,-4,707,-3085,719,13,-5,-1,-1012,-5683,2061,3,-1,-2,-171,-2475,1926,-9,-2,-1,-585,-3024,2341,-9,1,-4,-792,-281,610,-3,2,3,-73,1329,-268,-5,1,-6,-146,-439,-817,rotate_right
-624,-69,-778,77439,671341,-86463,-584,-86,-538,20549,262256,-7561,-632,25,-299,-4085,71403,28638,-419,-15,-263,-3887,23964,9604,-333,-18,-187,-280,3793,3854,-182,-17,-46,-17268,-137097,18317,-76,9,7,-8524,-108438,3951,88,-39,-34,3232,-53438,-16110,58,-24,-17,5695,-46487,-6354,71,10,-30,2390,-45853,-390,175,-12,-23,-3134,-68402,5390,216,4,29,-2939,-78816,12585,243,9,122,1610,-69207,9951,267,31,236,-1256,-39085,10304,270,9,216,-3012,14280,707,140,43,248,7732,61512,-5183,94,22,215,6049,77719,-12415,47,15,119,-2280,77438,-9622,2,12,27,-451,67085,-9963,-1,2,35,1110,27829,-3268,-13,2,11,-1780,12244,390,-13,2,-13,-3671,5866,2073,-18,11,-14,-598,6622,1183,0,3,-20,-829,1342,-280,-10,7,-20,-135,1256,-719,0,8,-22,-1305,-2841,-841,7,9,-9,1304,-341,-2622,12,1,-7,390,-3134,-1915,5,0,0,549,-1561,-1073,-1,0,-4,37,-695,341,rotate_right
